categoria,nombre,url,precio,fecha,rating
planes-aire-libre,Rita's Fest Feria de Abril con Andy y Lucas - 23 abril - Autocine,https://feverup.com/m/127907,"Desde
15,00 €",23 abr,
planes-aire-libre,"Festival de campo: actividades, gastronomía, música y más",https://feverup.com/m/125101,"Desde
5,10 €",26 - 28 may,
planes-aire-libre,Jarama Classic: el evento de automoción más esperado,https://feverup.com/m/126460,"Desde
30,00 €",,
planes-aire-libre,Paseo a caballo por la sierra y cata de vinos con cóctel,https://feverup.com/m/94608,"160,00 €",,
planes-aire-libre,Los Paseos Musicales del Real Jardín Botánico - Lista de espera,https://feverup.com/m/128335,,,
planes-aire-libre,Zoo Aquarium de Madrid,https://feverup.com/m/110857,"Desde
23,00 €",14 abr - 12 jun,4.7
planes-aire-libre,Experiencia con un Hurtan Descapotable por Madrid,https://feverup.com/m/127268,"Desde
99,00 €",15 abr - 27 may,
planes-aire-libre,Parque de Atracciones de Madrid,https://feverup.com/m/109371,"Desde
23,00 €",15 abr - 11 jun,4.6
planes-aire-libre,¡Entradas para Faunia!,https://feverup.com/m/110849,"Desde
20,00 €",14 abr - 12 jun,4.4
planes-aire-libre,Parque Warner Madrid: ¡pura adrenalina!,https://feverup.com/m/109281,"Desde
30,00 €",14 abr - 12 jun,4.7
planes-aire-libre,Abonos Medusa Festival 2023: Age of Times,https://feverup.com/m/126498,"86,95 €",11 ago,
planes-aire-libre,Polar Sound Festival próximas ediciones y novedades - Lista de espera,https://feverup.com/m/82665,,,
planes-aire-libre,Mediterráneo Sound Segunda Edición - Lista de espera,https://feverup.com/m/115102,,,
planes-aire-libre,Esquí en La Pinilla: La nieve más cercana de Madrid,https://feverup.com/m/126183,"Desde
25,00 €",15 abr - 31 may,4.3
planes-aire-libre,Asesinato en el Palacio Real: juego interactivo de misterio,https://feverup.com/m/126016,"19,00 €",,
planes-aire-libre,Vuelo en girocóptero-autogiro en Escuela de Aviadores,https://feverup.com/m/119690,"Desde
58,00 €",15 abr - 28 sept,
planes-aire-libre,Experiencia de atardecer en la sierra con un Hurtan descapotable y cena,https://feverup.com/m/127266,"Desde
210,00 €",15 abr - 27 may,
planes-aire-libre,Candlelight Comillas Premium: Lo mejor de Queen,https://feverup.com/m/128475,"Desde
25,00 €",10 jun,
planes-aire-libre,City Game Malasaña: tour interactivo por Madrid,https://feverup.com/m/118509,"Desde
20,00 €",,
planes-aire-libre,Experiencia Love & Wheels: descapotable + película y cena en Autocine Madrid Fever,https://feverup.com/m/127174,"149,00 €",20 abr - 27 may,
planes-aire-libre,Ruta a caballo en un entorno único,https://feverup.com/m/74440,"Desde
20,00 €",,4.7
planes-aire-libre,Tour de cine y series por Madrid,https://feverup.com/m/126635,"10,00 €",15 abr - 23 dic,
planes-aire-libre,Ruta por el Madrid monumental en Segway,https://feverup.com/m/119771,"25,00 €",15 abr - 01 oct,
planes-aire-libre,El secreto de Madrid: Escape room urbano por las calles de Madrid,https://feverup.com/m/124882,"Desde
27,95 €",,
planes-aire-libre,Globos Boreal: ¡vive la inolvidable experiencia de volar en globo!,https://feverup.com/m/94132,"Desde
150,00 €",,4.6
planes-aire-libre,Ruta a caballo para 2 personas,https://feverup.com/m/88867,"60,00 €",16 abr - 31 dic,4.9
planes-aire-libre,Tour de misterios y leyendas en Madrid,https://feverup.com/m/126309,"10,00 €",14 abr - 31 dic,4.7
planes-aire-libre,Paseo a caballo con almuerzo y alojamiento para 2 personas,https://feverup.com/m/88868,"145,00 €",15 abr - 31 dic,4.9
planes-aire-libre,Perrotón Madrid 2023 Nicka Run contra el Abandono y Maltrato Animal,https://feverup.com/m/67191,"Desde
10,00 €",08 oct,4.7
planes-aire-libre,¡Conduce un 600 por Madrid!,https://feverup.com/m/80284,"49,00 €",16 abr - 30 sept,5.0
planes-aire-libre,El Toril Glamping Experience: noche bajo las estrellas para 2,https://feverup.com/m/93435,"Desde
275,00 €",17 abr - 31 dic,4.7
planes-aire-libre,Ruta a caballo de fin de semana para 2,https://feverup.com/m/88869,"210,00 €",15 abr - 31 dic,5.0
planes-aire-libre,Madrid Encantado: ruta guiada nocturna por la ciudad,https://feverup.com/m/93402,"Desde
5,00 €",14 abr - 30 jun,4.2
planes-aire-libre,Madrid en Segway: ¡ruta guiada!,https://feverup.com/m/43833,"19,00 €",16 abr - 30 sept,4.7
planes-aire-libre,Escape Room urbano: El misterio de la colección robada para hasta 4 personas,https://feverup.com/m/97778,"89,90 €",,
planes-aire-libre,Juego de exploración del casco antiguo de Madrid,https://feverup.com/m/95979,"6,99 €",,3.6
planes-aire-libre,¡Búsqueda del tesoro por el centro de Madrid!,https://feverup.com/m/94375,"12,00 €",15 - 27 abr,
planes-aire-libre,Visita guiada al Palacio Real y la Catedral de la Almudena,https://feverup.com/m/126833,"36,50 €",16 abr - 31 ago,
planes-aire-libre,Recorre Madrid en una ruta apasionante,https://feverup.com/m/52160,"Desde
5,00 €",14 abr - 30 jun,4.8
planes-aire-libre,Ghosts of Madrid: terrorífica ruta nocturna virtual por Madrid,https://feverup.com/m/105165,"4,99 €",,4.0
planes-aire-libre,¡Simulación de vuelo en un Boeing 737-NG!,https://feverup.com/m/63496,"65,00 €",,4.8
planes-aire-libre,¡Alquiler de bicis por Madrid!,https://feverup.com/m/94384,"15,50 €",14 - 25 abr,
planes-aire-libre,Excursión guiada por Alcalá y la vida de Cervantes,https://feverup.com/m/92137,"48,00 €",15 - 25 abr,
planes-aire-libre,Excursión guiada a bodega de vino con cata desde Madrid,https://feverup.com/m/92223,"91,00 €",15 - 25 abr,
magia-mentalismo,Luis Álvarez: Descubre la magia que hay en ti en Teatro CaixaBank,https://feverup.com/m/123616,"8,80 €",23 may,
magia-mentalismo,"Atrévete, Magia mental en La Escalera de Jacob",https://feverup.com/m/60269,"10,00 €",16 - 30 abr,4.9
magia-mentalismo,"¡Imposible!, mentalismo con Javier Luxor en Off Latina Teatro",https://feverup.com/m/102450,"Desde
12,50 €",15 abr - 27 may,4.8
magia-mentalismo,¡Mentiroso! Magia con Carlos Devanti en La Escalera de Jacob,https://feverup.com/m/92097,"Desde
11,00 €",14 - 29 abr,4.9
magia-mentalismo,El Mentalista: Juanma González en La Escalera de Jacob,https://feverup.com/m/73446,"Desde
11,00 €",20 - 30 abr,4.8
magia-mentalismo,Mentalismo en el Museo de Cera con Pablo Raijenstein,https://feverup.com/m/92640,"Desde
27,00 €",14 abr - 21 may,4.8
magia-mentalismo,Mental Hacker en La Escalera de Jacob,https://feverup.com/m/122537,"Desde
10,00 €",15 - 30 abr,4.7
magia-mentalismo,Anormal en La Escalera de Jacob,https://feverup.com/m/100119,"10,00 €",14 - 30 abr,4.9
magia-mentalismo,Magia en tu cara en La Escalera de Jacob,https://feverup.com/m/58206,"Desde
10,00 €",15 - 30 abr,4.9
magia-mentalismo,Juega con tu mente en La Escalera de Jacob,https://feverup.com/m/65271,"12,00 €",15 - 29 abr,4.8
magia-mentalismo,El bucle en Off Latina Teatro,https://feverup.com/m/119871,"15,50 €",16 - 23 abr,5.0
magia-mentalismo,Una hora de secretos en La Escalera de Jacob,https://feverup.com/m/81664,"10,00 €",19 - 22 abr,4.9
magia-mentalismo,"El Entretenedor, una comedia mágica de Borjo Meyer en Off Latina Teatro",https://feverup.com/m/102469,"12,50 €",19 - 26 abr,5.0
teatro,Puy du Fou España: Entrada al parque + Espectáculo nocturno El Sueño de Toledo,https://feverup.com/m/111878,"Desde
52,00 €",15 abr - 11 jun,4.9
teatro,La graduación en Bala Perdida Club,https://feverup.com/m/127874,"10,00 €",15 abr - 27 may,
teatro,Passport: lo último de Yllana aterriza en el Teatro Alfil,https://feverup.com/m/115368,"15,00 €",01 jun - 27 jul,4.5
teatro,Soy una persona horrible en La Escalera de Jacob,https://feverup.com/m/112538,"10,00 €",14 - 28 abr,4.7
teatro,"Magia a saco, De Marco El Alusionista, magia familiar en Off Latina Teatro",https://feverup.com/m/119989,"8,50 €",15 - 30 abr,4.8
teatro,Luis Álvarez: Descubre la magia que hay en ti en Teatro CaixaBank,https://feverup.com/m/123616,"8,80 €",23 may,
teatro,¿Quién será mi Roomie? en La Escalera de Jacob,https://feverup.com/m/127869,"10,00 €",21 - 28 abr,
teatro,La soledad no elegida en Off Latina Teatro,https://feverup.com/m/127873,"8,50 €",16 - 30 abr,
teatro,Pagagnini de Yllana en Gran Teatro CaixaBank Príncipe Pío,https://feverup.com/m/127885,"Desde
22,00 €",04 - 13 ago,
teatro,Amor a medias: Una comedia llena de historias en Black & White,https://feverup.com/m/128429,"10,00 €",22 abr - 27 may,
teatro,Jorge Bedoya: Las manos en Gran Teatro CaixaBank Príncipe Pío,https://feverup.com/m/124464,"15,00 €",27 abr,
teatro,Maestrissimo de Yllana en Gran Teatro CaixaBank Príncipe Pío,https://feverup.com/m/128434,"Desde
22,00 €",18 - 27 ago,
teatro,Golondrina en La Escalera de Jacob,https://feverup.com/m/127880,"8,00 €",20 - 27 abr,
teatro,Les Luthiers: Más tropiezos de Mastropiero en Príncipe Pío,https://feverup.com/m/119120,"Desde
40,00 €",31 may - 25 jun,
teatro,Amor a medias en Off Latina Teatro,https://feverup.com/m/109521,"12,50 €",16 - 30 abr,
teatro,The Rock Cats: cena + espectáculo en Bule Bule,https://feverup.com/m/123651,"36,00 €",16 abr - 12 jul,4.5
teatro,COMETA SOY YO: El espectáculo navideño - Lista de espera,https://feverup.com/m/124481,,,
teatro,Vive Broadway en Madrid en Bala Perdida Club,https://feverup.com/m/126172,"10,00 €",20 abr - 25 may,4.8
teatro,"Rayando la felicidad, una comedia en Off Latina Teatro",https://feverup.com/m/122593,"12,50 €",14 abr - 26 may,4.8
teatro,El sentido del humor en el Gran Teatro Caixabank Príncipe Pío,https://feverup.com/m/95236,"Desde
26,00 €",14 may - 11 jun,4.3
teatro,"Amor, sexo y lo que surja en Off Latina",https://feverup.com/m/103774,"10,50 €",15 abr - 20 may,4.6
teatro,"El Pirata Abracadabra, chas chas en Teatro Victoria",https://feverup.com/m/126438,"11,00 €",16 - 30 abr,
teatro,Hamlet en Teatro Victoria,https://feverup.com/m/121059,"Desde
14,00 €",16 abr,4.8
teatro,La venganza de Don Mendo en el Teatro Victoria,https://feverup.com/m/88298,"Desde
15,00 €",15 - 29 abr,4.7
teatro,Cena buffet con barra libre de bebidas y espectáculo Drag,https://feverup.com/m/100982,"49,00 €",14 abr - 30 dic,4.8
teatro,Sex o no sex en La Escalera de Jacob,https://feverup.com/m/119346,"Desde
11,00 €",15 - 30 abr,4.8
teatro,Señoras de la comedia: Sara & Carmen en Mad Beer Hall,https://feverup.com/m/127308,"10,00 €",22 abr,
teatro,Fugaz por Javier Luxor en Off Latina Teatro,https://feverup.com/m/107331,"Desde
12,50 €",14 abr - 27 may,4.8
teatro,Sainetes andaluces en Teatro Victoria,https://feverup.com/m/127426,"12,00 €",14 - 28 abr,
teatro,Mental Hacker en La Escalera de Jacob,https://feverup.com/m/122537,"Desde
10,00 €",15 - 30 abr,4.7
teatro,Entradas clímaX! en Teatro Alfil,https://feverup.com/m/94432,"12,00 €",15 abr - 27 may,4.5
teatro,"Tick, Tick... Boom! en el Gran Teatro CaixaBank Príncipe Pío",https://feverup.com/m/118929,"Desde
18,00 €",14 abr - 26 may,4.9
teatro,"Amor, guerra y mosquitos en La Escalera de Jacob",https://feverup.com/m/127882,"10,00 €",16 - 30 abr,
teatro,Los Miserables de Víctor Hugo en Teatro Victoria,https://feverup.com/m/88299,"Desde
15,00 €",15 - 22 abr,4.7
teatro,Empezar a los 30 en Off Latina Teatro,https://feverup.com/m/126097,"12,50 €",20 - 27 abr,
teatro,Anormal en La Escalera de Jacob,https://feverup.com/m/100119,"10,00 €",14 - 30 abr,4.9
teatro,Magia vs Ciencia en Off Latina Teatro,https://feverup.com/m/116796,"8,50 €",15 - 30 abr,3.7
teatro,"Otro sueño de una noche de verano, en el Teatro Alfil",https://feverup.com/m/106622,"15,00 €",22 abr - 01 may,4.6
teatro,El bucle en Off Latina Teatro,https://feverup.com/m/119871,"15,50 €",16 - 23 abr,5.0
teatro,Deshora en Off Latina Teatro,https://feverup.com/m/127082,"12,50 €",14 - 28 abr,
teatro,Nuestras últimas miradas en Off Latina Teatro,https://feverup.com/m/127083,"12,50 €",16 - 30 abr,
teatro,Mitos Nórdicos en Off Latina Teatro,https://feverup.com/m/117175,"10,50 €",15 abr - 13 may,5.0
teatro,Puy du Fou España: Entrada al parque,https://feverup.com/m/113216,"Desde
29,00 €",15 abr - 11 jun,4.8
teatro,El árbol de los valores en Off Latina Teatro,https://feverup.com/m/127685,"10,50 €",22 - 29 abr,
teatro,Luces de Bohemia en Off Latina Teatro,https://feverup.com/m/116232,"10,50 €",15 abr - 20 may,4.9
teatro,Match Love en Off Latina Teatro,https://feverup.com/m/116192,"12,50 €",14 abr - 19 may,4.7
teatro,Toma tu puta caña en La Escalera de Jacob,https://feverup.com/m/127883,"10,00 €",20 - 27 abr,
teatro,Problemas de conexión en La Escalera de Jacob,https://feverup.com/m/119339,"10,00 €",16 - 30 abr,4.2
teatro,Microclásicos: La Casa de Bernarda Alba en Teatro Victoria,https://feverup.com/m/88297,"Desde
10,00 €",23 - 29 abr,4.8
teatro,CantaJuego: ¡Viva mi planeta! Me lo contó un pajarito,https://feverup.com/m/125830,"Desde
12,00 €",20 - 21 may,
teatro,"Qué difícil es, una comedia incómoda en el Teatro Alfil",https://feverup.com/m/112131,"12,00 €",18 abr - 24 may,4.7
teatro,Cyrano de Bergerac en el Teatro Victoria,https://feverup.com/m/95874,"Desde
15,00 €",16 - 30 abr,4.8
teatro,Alcohol o coaching en La Escalera de Jacob,https://feverup.com/m/122372,"10,00 €",14 - 28 abr,4.6
teatro,El triunfo de la bondad en Off Latina Teatro,https://feverup.com/m/125563,"14,00 €",20 abr,
teatro,Suicidas en La Escalera de Jacob,https://feverup.com/m/124506,"12,00 €",19 - 26 abr,
teatro,Fabiolo Connection en el Teatro Alfil,https://feverup.com/m/77931,"19,00 €",21 abr - 30 jun,4.7
teatro,Fucking Mickey Mouse en La Escalera de Jacob,https://feverup.com/m/126486,"10,00 €",22 - 29 abr,
teatro,Una película de mierda en Off Latina Teatro,https://feverup.com/m/121089,"12,50 €",16 - 30 abr,5.0
teatro,"Metus, la cara más desconocida del miedo",https://feverup.com/m/109084,"12,00 €",14 - 21 abr,4.3
teatro,La Escalera de Jacob: Las guerras del reino de Calamburia,https://feverup.com/m/28571,"9,00 €",14 - 28 abr,4.7
teatro,"Sofía, la sembradora de luz en Off Latina Teatro",https://feverup.com/m/125562,"12,50 €",16 - 30 abr,
teatro,"Mitos griegos, historias de mitología en Off Latina Teatro",https://feverup.com/m/102440,"10,50 €",22 abr - 20 may,4.3
teatro,"El casting, la comedia inmersiva en Bala Perdida Club",https://feverup.com/m/127683,"10,00 €",16 abr - 28 may,
teatro,"Era casi una vez, teatro infantil en Off Latina Teatro",https://feverup.com/m/123561,"12,50 €",15 - 29 abr,
autocine,Entradas para Super Mario Bros. en Autocine Madrid Fever,https://feverup.com/m/120838,"Desde
5,50 €",14 - 16 abr,4.4
autocine,Rita's Fest Feria de Abril en Autocine Madrid Fever - 22 de abril,https://feverup.com/m/127057,"Desde
15,00 €",22 abr,
autocine,Rita's Brunch by Martini: terraceo en Autocine Madrid,https://feverup.com/m/84063,"Desde
5,00 €",15 abr - 28 may,4.2
autocine,Rita's Fest Feria de Abril con Andy y Lucas - 23 abril - Autocine,https://feverup.com/m/127907,"Desde
15,00 €",23 abr,
autocine,Autocine Madrid Fever: ¡elige tu menú y tus suplementos!,https://feverup.com/m/118532,"Desde
1,50 €",14 abr - 25 may,4.2
festivales,A Summer Story 2023,https://feverup.com/m/119824,"Desde
40,00 €",23 - 24 jun,
festivales,CaixaBank Madrid Live Experience 2023 - Lista de espera,https://feverup.com/m/121682,,,
festivales,Just Qawali: World Tour 2023 con Ustad Rahat Fateh Ali Khan - Lista de espera,https://feverup.com/m/125707,,,
festivales,Rockin'1000: Una banda de mil músicos en directo,https://feverup.com/m/125023,"Desde
39,50 €",03 jun,
festivales,"Festival de campo: actividades, gastronomía, música y más",https://feverup.com/m/125101,"Desde
5,10 €",26 - 28 may,
festivales,WAH Madrid: el show más espectacular del mundo,https://feverup.com/m/102589,"Desde
35,00 €",14 abr - 18 jun,4.6
festivales,Abonos Medusa Festival 2023: Age of Times,https://feverup.com/m/126498,"86,95 €",11 ago,
festivales,Polar Sound Festival próximas ediciones y novedades - Lista de espera,https://feverup.com/m/82665,,,
festivales,Universal Music Festival 2023: Lola Índigo,https://feverup.com/m/126709,"Desde
45,00 €",30 jul,
festivales,Universal Music Festival 2023: Kraftwerk,https://feverup.com/m/126698,"Desde
85,00 €",27 jul,
festivales,Universal Music Festival 2023: Israel Fernández,https://feverup.com/m/126708,"Desde
30,00 €",26 jul,
festivales,Universal Music Festival 2023: Rufus Wainwright,https://feverup.com/m/126659,"Desde
60,00 €",25 jul,
festivales,Universal Music Festival 2023: Gloria Trevi,https://feverup.com/m/126699,"Desde
50,00 €",28 jul,
festivales,Universal Music Festival 2023: Gilberto Gil,https://feverup.com/m/126713,"Desde
45,00 €",29 jul,
festivales,Universal Music Festival 2023,https://feverup.com/m/127244,,,
festivales,Tarjeta Regalo Rockin'1000: Una banda de mil músicos en directo,https://feverup.com/m/126024,"Desde
49,50 €",,
la-chocita-del-loro,Monólogos en La Chocita del Loro Gran Vía,https://feverup.com/m/70951,"Desde
10,00 €",14 - 30 abr,4.7
la-chocita-del-loro,Monólogos en La Chocita del Loro Avenida de Brasil,https://feverup.com/m/70445,"Desde
11,00 €",14 - 30 abr,4.6
la-chocita-del-loro,Monólogos en La Chocita del Loro Carabanchel,https://feverup.com/m/70442,"Desde
10,00 €",14 - 30 abr,4.7
flamenco,Rita's Fest Feria de Abril en Autocine Madrid Fever - 22 de abril,https://feverup.com/m/127057,"Desde
15,00 €",22 abr,
flamenco,Flamenco Real: Temporada 22-23 en el tablao del Teatro Real,https://feverup.com/m/120675,"Desde
29,00 €",10 may - 28 jul,4.6
flamenco,Show de Flamenco con cena o consumición en La Carmela,https://feverup.com/m/105973,"Desde
45,00 €",14 abr - 31 dic,4.5
flamenco,Rita's Fest Feria de Abril con Andy y Lucas - 23 abril - Autocine,https://feverup.com/m/127907,"Desde
15,00 €",23 abr,
flamenco,Espectáculo flamenco en La Cueva de Lola,https://feverup.com/m/98029,"25,00 €",15 abr - 31 dic,4.8
flamenco,Clase de flamenco en el Hotel Ocean Drive Madrid,https://feverup.com/m/128108,"Desde
40,00 €",21 abr,
flamenco,OléOlá El mejor musical flamenco del mundo by Cristina Hoyos,https://feverup.com/m/110531,"Desde
46,75 €",14 abr - 26 may,4.6
flamenco,Teatro Flamenco: espectáculo Emociones,https://feverup.com/m/76946,"Desde
18,00 €",14 abr - 31 oct,4.7
flamenco,Flamenco de Leones & G.H.Mumm,https://feverup.com/m/122667,"Desde
55,00 €",14 abr - 30 nov,
flamenco,Brunch Flamenco con cóctel y show en directo,https://feverup.com/m/112940,"33,00 €",23 abr - 25 jun,4.7
flamenco,"Tiempo, flamenco en vivo en Bala Perdida Club",https://feverup.com/m/127732,"10,00 €",22 abr,
flamenco,Espectáculo flamenco y menú en el tablao Torres Bermejas,https://feverup.com/m/96366,"Desde
25,50 €",14 - 24 abr,4.7
flamenco,Tarjeta Regalo OléOlá por Cristina Hoyos: el gran musical Flamenco de Madrid,https://feverup.com/m/120991,"Desde
55,00 €",,
teatro-comedia-espectaculos,Sex o no sex en La Escalera de Jacob,https://feverup.com/m/119346,"Desde
11,00 €",15 - 30 abr,4.8
teatro-comedia-espectaculos,Monólogos en La Chocita del Loro Gran Vía,https://feverup.com/m/70951,"Desde
10,00 €",14 - 30 abr,4.7
teatro-comedia-espectaculos,Bingo para Señoras con Lorena Castell,https://feverup.com/m/109585,"Desde
22,00 €",09 jun,4.6
teatro-comedia-espectaculos,Monólogos en La Chocita del Loro Avenida de Brasil,https://feverup.com/m/70445,"Desde
11,00 €",14 - 30 abr,4.6
teatro-comedia-espectaculos,"El casting, la comedia inmersiva en Bala Perdida Club",https://feverup.com/m/127683,"10,00 €",16 abr - 28 may,
teatro-comedia-espectaculos,Puy du Fou España: Entrada al parque + Espectáculo nocturno El Sueño de Toledo,https://feverup.com/m/111878,"Desde
52,00 €",15 abr - 11 jun,4.9
teatro-comedia-espectaculos,WAH Madrid: el show más espectacular del mundo,https://feverup.com/m/102589,"Desde
35,00 €",14 abr - 18 jun,4.6
teatro-comedia-espectaculos,La graduación en Bala Perdida Club,https://feverup.com/m/127874,"10,00 €",15 abr - 27 may,
teatro-comedia-espectaculos,Passport: lo último de Yllana aterriza en el Teatro Alfil,https://feverup.com/m/115368,"15,00 €",01 jun - 27 jul,4.5
teatro-comedia-espectaculos,Cheek to Cheek: noches clandestinas de burlesque,https://feverup.com/m/127176,"78,00 €",14 abr - 29 jul,
teatro-comedia-espectaculos,Problemas de conexión en La Escalera de Jacob,https://feverup.com/m/119339,"10,00 €",16 - 30 abr,4.2
teatro-comedia-espectaculos,La venganza de Don Mendo en el Teatro Victoria,https://feverup.com/m/88298,"Desde
15,00 €",15 - 29 abr,4.7
teatro-comedia-espectaculos,"Magia a saco, De Marco El Alusionista, magia familiar en Off Latina Teatro",https://feverup.com/m/119989,"8,50 €",15 - 30 abr,4.8
teatro-comedia-espectaculos,Luis Álvarez: Descubre la magia que hay en ti en Teatro CaixaBank,https://feverup.com/m/123616,"8,80 €",23 may,
teatro-comedia-espectaculos,¿Quién será mi Roomie? en La Escalera de Jacob,https://feverup.com/m/127869,"10,00 €",21 - 28 abr,
teatro-comedia-espectaculos,La soledad no elegida en Off Latina Teatro,https://feverup.com/m/127873,"8,50 €",16 - 30 abr,
teatro-comedia-espectaculos,Pagagnini de Yllana en Gran Teatro CaixaBank Príncipe Pío,https://feverup.com/m/127885,"Desde
22,00 €",04 - 13 ago,
teatro-comedia-espectaculos,Amor a medias: Una comedia llena de historias en Black & White,https://feverup.com/m/128429,"10,00 €",22 abr - 27 may,
teatro-comedia-espectaculos,"No me puedo quejar, un monólogo donde quejarte en Black & White",https://feverup.com/m/128430,"10,00 €",19 abr - 31 may,
teatro-comedia-espectaculos,3 Monólogos + Jam Música en directo: Coolturetas Comedy,https://feverup.com/m/128433,"6,00 €",27 abr,
teatro-comedia-espectaculos,Una hora de secretos en La Escalera de Jacob,https://feverup.com/m/81664,"10,00 €",19 - 22 abr,4.9
teatro-comedia-espectaculos,Maestrissimo de Yllana en Gran Teatro CaixaBank Príncipe Pío,https://feverup.com/m/128434,"Desde
22,00 €",18 - 27 ago,
teatro-comedia-espectaculos,"Hot show, un monólogo muy cachondo en Black & White",https://feverup.com/m/128435,"10,00 €",22 abr - 27 may,
teatro-comedia-espectaculos,Les Luthiers: Más tropiezos de Mastropiero en Príncipe Pío,https://feverup.com/m/119120,"Desde
40,00 €",31 may - 25 jun,
teatro-comedia-espectaculos,CantaJuego: ¡Viva mi planeta! Me lo contó un pajarito,https://feverup.com/m/125830,"Desde
12,00 €",20 - 21 may,
teatro-comedia-espectaculos,Bingo Drag: el bingo con show drag más divertido,https://feverup.com/m/122146,"10,00 €",15 abr - 27 may,4.7
teatro-comedia-espectaculos,Teatro Flamenco: espectáculo Emociones,https://feverup.com/m/76946,"Desde
18,00 €",14 abr - 31 oct,4.7
teatro-comedia-espectaculos,El Mentalista: Juanma González en La Escalera de Jacob,https://feverup.com/m/73446,"Desde
11,00 €",20 - 30 abr,4.8
teatro-comedia-espectaculos,"¡Imposible!, mentalismo con Javier Luxor en Off Latina Teatro",https://feverup.com/m/102450,"Desde
12,50 €",15 abr - 27 may,4.8
teatro-comedia-espectaculos,Soy tóxica: Un espectáculo de monólogos con 3 monologuistas,https://feverup.com/m/124755,"10,00 €",14 abr - 26 may,4.9
teatro-comedia-espectaculos,Vidalenta Comedy: el open mic de comedia más tropical,https://feverup.com/m/126858,"5,00 €",18 abr - 27 jun,
teatro-comedia-espectaculos,The Rock Cats: cena + espectáculo en Bule Bule,https://feverup.com/m/123651,"36,00 €",16 abr - 12 jul,4.5
teatro-comedia-espectaculos,COMETA SOY YO: El espectáculo navideño - Lista de espera,https://feverup.com/m/124481,,,
teatro-comedia-espectaculos,Vive Broadway en Madrid en Bala Perdida Club,https://feverup.com/m/126172,"10,00 €",20 abr - 25 may,4.8
teatro-comedia-espectaculos,Fabiolo Connection en el Teatro Alfil,https://feverup.com/m/77931,"19,00 €",21 abr - 30 jun,4.7
teatro-comedia-espectaculos,El sentido del humor en el Gran Teatro Caixabank Príncipe Pío,https://feverup.com/m/95236,"Desde
26,00 €",14 may - 11 jun,4.3
teatro-comedia-espectaculos,"Amor, sexo y lo que surja en Off Latina",https://feverup.com/m/103774,"10,50 €",15 abr - 20 may,4.6
teatro-comedia-espectaculos,Cyrano de Bergerac en el Teatro Victoria,https://feverup.com/m/95874,"Desde
15,00 €",16 - 30 abr,4.8
teatro-comedia-espectaculos,Monólogo de David Guapo en el Gran Teatro Caixabank Príncipe Pío,https://feverup.com/m/95237,"22,00 €",22 abr - 16 dic,4.6
teatro-comedia-espectaculos,We Will Rock You en Gran Teatro Caixabank Príncipe Pío,https://feverup.com/m/95238,"Desde
18,75 €",14 abr - 29 oct,4.6
teatro-comedia-espectaculos,Monólogos en La Chocita del Loro Carabanchel,https://feverup.com/m/70442,"Desde
10,00 €",14 - 30 abr,4.7
teatro-comedia-espectaculos,Cata de cervezas + monólogo en Mad Beer Hall,https://feverup.com/m/113454,"15,00 €",21 abr - 28 jul,4.4
teatro-comedia-espectaculos,"Ginkgo Jet Drunk: un show inmersivo con cócteles, música ¡y más!",https://feverup.com/m/116635,"Desde
22,00 €",14 abr - 30 dic,4.2
teatro-comedia-espectaculos,¡Mentiroso! Magia con Carlos Devanti en La Escalera de Jacob,https://feverup.com/m/92097,"Desde
11,00 €",14 - 29 abr,4.9
teatro-comedia-espectaculos,Hamlet en Teatro Victoria,https://feverup.com/m/121059,"Desde
14,00 €",16 abr,4.8
teatro-comedia-espectaculos,"Rayando la felicidad, una comedia en Off Latina Teatro",https://feverup.com/m/122593,"12,50 €",14 abr - 26 may,4.8
teatro-comedia-espectaculos,Mentalismo en el Museo de Cera con Pablo Raijenstein,https://feverup.com/m/92640,"Desde
27,00 €",14 abr - 21 may,4.8
teatro-comedia-espectaculos,"Diversidrag, el dragshow mas inclusivo en Bala Perdida Club",https://feverup.com/m/126492,"10,00 €",18 - 25 abr,
teatro-comedia-espectaculos,Cena buffet con barra libre de bebidas y espectáculo Drag,https://feverup.com/m/100982,"49,00 €",14 abr - 30 dic,4.8
teatro-comedia-espectaculos,Señoras de la comedia: Sara & Carmen en Mad Beer Hall,https://feverup.com/m/127308,"10,00 €",22 abr,
teatro-comedia-espectaculos,Fugaz por Javier Luxor en Off Latina Teatro,https://feverup.com/m/107331,"Desde
12,50 €",14 abr - 27 may,4.8
teatro-comedia-espectaculos,Sainetes andaluces en Teatro Victoria,https://feverup.com/m/127426,"12,00 €",14 - 28 abr,
teatro-comedia-espectaculos,Mental Hacker en La Escalera de Jacob,https://feverup.com/m/122537,"Desde
10,00 €",15 - 30 abr,4.7
teatro-comedia-espectaculos,Entradas clímaX! en Teatro Alfil,https://feverup.com/m/94432,"12,00 €",15 abr - 27 may,4.5
teatro-comedia-espectaculos,Bocata y monólogo en Tapaloguistas,https://feverup.com/m/127875,"15,00 €",15 - 29 abr,
teatro-comedia-espectaculos,"Tick, Tick... Boom! en el Gran Teatro CaixaBank Príncipe Pío",https://feverup.com/m/118929,"Desde
18,00 €",14 abr - 26 may,4.9
teatro-comedia-espectaculos,"Atrévete, Magia mental en La Escalera de Jacob",https://feverup.com/m/60269,"10,00 €",16 - 30 abr,4.9
